,cp_level_x,cp_level_x,cp_level_x,cp_level_x,cp_r_citing_zero_x,cp_r_citing_zero_x,cp_r_citing_zero_x,cp_r_citing_zero_x,cp_r_citing_nonzero_x,cp_r_citing_nonzero_x,cp_r_citing_nonzero_x,cp_r_citing_nonzero_x,tr_citing_x,tr_citing_x,tr_citing_x,tr_citing_x,cp_r_cited_zero_x,cp_r_cited_zero_x,cp_r_cited_zero_x,cp_r_cited_zero_x,cp_r_cited_nonzero_x,cp_r_cited_nonzero_x,cp_r_cited_nonzero_x,cp_r_cited_nonzero_x,tr_cited_x,tr_cited_x,tr_cited_x,tr_cited_x,cp_level_y,cp_level_y,cp_level_y,cp_level_y,cp_r_citing_zero_y,cp_r_citing_zero_y,cp_r_citing_zero_y,cp_r_citing_zero_y,cp_r_citing_nonzero_y,cp_r_citing_nonzero_y,cp_r_citing_nonzero_y,cp_r_citing_nonzero_y,tr_citing_y,tr_citing_y,tr_citing_y,tr_citing_y,cp_r_cited_zero_y,cp_r_cited_zero_y,cp_r_cited_zero_y,cp_r_cited_zero_y,cp_r_cited_nonzero_y,cp_r_cited_nonzero_y,cp_r_cited_nonzero_y,cp_r_cited_nonzero_y,tr_cited_y,tr_cited_y,tr_cited_y,tr_cited_y,network_degree,network_degree,network_degree,network_degree,network_indegree,network_indegree,network_indegree,network_indegree,network_outdegree,network_outdegree,network_outdegree,network_outdegree,cluster_degree,cluster_degree,cluster_degree,cluster_degree,cluster_indegree,cluster_indegree,cluster_indegree,cluster_indegree,cluster_outdegree,cluster_outdegree,cluster_outdegree,cluster_outdegree,node_count,edge_count
,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum,min,max,,
Cluster_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,4.817647058823529,819,0,54,2.0352941176470587,346,0,10,2.7823529411764705,473,0,45,7.570588235294117,1287,0,212,2.323529411764706,395,0,54,2.4941176470588236,424,0,40,7.294117647058823,1240,0,89,3.843137254901961,588.0,0.0,37.0,1.4444444444444444,221.0,0.0,7.0,2.3986928104575163,367.0,0.0,34.0,6.882352941176471,1053.0,0.0,174.0,1.5686274509803921,240.0,0.0,37.0,2.2745098039215685,348.0,0.0,32.0,6.771241830065359,1036.0,0.0,81.0,9.217647058823529,1567,1,54,4.817647058823529,819,0,54,4.4,748,0,27,6.069444444444445,874.0,1.0,24.0,3.0694444444444446,442.0,0.0,22.0,3.0,432.0,0.0,16.0,,437.0
29,3.3181818181818183,438,0,21,1.871212121212121,247,0,11,1.446969696969697,191,0,15,2.378787878787879,314,0,35,1.893939393939394,250,0,16,1.4242424242424243,188,0,11,2.840909090909091,375,0,28,2.045801526717557,268.0,0.0,13.0,1.0458015267175573,137.0,0.0,6.0,1.0,131.0,0.0,12.0,1.7557251908396947,230.0,0.0,34.0,1.1526717557251909,151.0,0.0,13.0,0.8931297709923665,117.0,0.0,9.0,1.633587786259542,214.0,0.0,19.0,7.083333333333333,935,1,22,3.3181818181818183,438,0,21,3.765151515151515,497,0,16,3.3828125,433.0,1.0,12.0,1.7890625,229.0,0.0,10.0,1.59375,204.0,0.0,9.0,,216.5
30,7.101694915254237,838,0,47,2.2542372881355934,266,0,8,4.8474576271186445,572,0,41,17.21186440677966,2031,0,218,2.3220338983050848,274,0,47,4.779661016949152,564,0,28,16.83050847457627,1986,0,117,5.839285714285714,654.0,0.0,36.0,1.5535714285714286,174.0,0.0,6.0,4.285714285714286,480.0,0.0,33.0,15.6875,1757.0,0.0,196.0,1.5446428571428572,173.0,0.0,36.0,4.294642857142857,481.0,0.0,25.0,15.6875,1757.0,0.0,109.0,14.745762711864407,1740,1,96,7.101694915254237,838,0,47,7.6440677966101696,902,0,86,8.556603773584905,907.0,1.0,35.0,4.245283018867925,450.0,0.0,25.0,4.311320754716981,457.0,0.0,29.0,,453.5
31,4.566371681415929,516,0,29,1.9823008849557522,224,0,18,2.584070796460177,292,0,27,6.398230088495575,723,0,83,2.2123893805309733,250,0,29,2.353982300884956,266,0,19,6.6371681415929205,750,0,57,3.3518518518518516,362.0,0.0,20.0,1.1296296296296295,122.0,0.0,5.0,2.2222222222222223,240.0,0.0,19.0,5.907407407407407,638.0,0.0,77.0,1.4259259259259258,154.0,0.0,20.0,1.9259259259259258,208.0,0.0,16.0,5.7407407407407405,620.0,0.0,52.0,10.097345132743364,1141,1,32,4.566371681415929,516,0,29,5.530973451327434,625,0,26,5.922330097087379,610.0,1.0,21.0,2.9902912621359223,308.0,0.0,17.0,2.9320388349514563,302.0,0.0,16.0,,305.0
32,4.010989010989011,365,0,25,1.5164835164835164,138,0,8,2.4945054945054945,227,0,24,6.483516483516484,590,0,103,1.7912087912087913,163,0,19,2.21978021978022,202,0,17,6.472527472527473,589,0,45,3.2777777777777777,295.0,0.0,23.0,1.0666666666666667,96.0,0.0,7.0,2.2111111111111112,199.0,0.0,22.0,6.111111111111111,550.0,0.0,100.0,1.2555555555555555,113.0,0.0,18.0,2.022222222222222,182.0,0.0,16.0,5.855555555555555,527.0,0.0,44.0,8.10989010989011,738,1,26,4.010989010989011,365,0,25,4.0989010989010985,373,0,16,5.588235294117647,475.0,1.0,17.0,2.823529411764706,240.0,0.0,15.0,2.764705882352941,235.0,0.0,16.0,,237.5
33,3.4047619047619047,286,0,22,2.107142857142857,177,0,10,1.2976190476190477,109,0,12,2.0238095238095237,170,0,24,2.4166666666666665,203,0,22,0.9880952380952381,83,0,6,1.7619047619047619,148,0,15,1.9523809523809523,164.0,0.0,12.0,1.1547619047619047,97.0,0.0,6.0,0.7976190476190477,67.0,0.0,9.0,1.3333333333333333,112.0,0.0,19.0,1.3571428571428572,114.0,0.0,12.0,0.5952380952380952,50.0,0.0,5.0,1.1666666666666667,98.0,0.0,11.0,6.321428571428571,531,1,22,3.4047619047619047,286,0,22,2.9166666666666665,245,0,14,3.048780487804878,250.0,1.0,9.0,1.6097560975609757,132.0,0.0,8.0,1.4390243902439024,118.0,0.0,6.0,,125.0
34,4.531645569620253,358,0,30,2.0126582278481013,159,0,8,2.518987341772152,199,0,25,5.506329113924051,435,0,84,1.3670886075949367,108,0,20,3.1645569620253164,250,0,23,9.139240506329115,722,0,61,3.0675675675675675,227.0,0.0,18.0,1.1891891891891893,88.0,0.0,5.0,1.8783783783783783,139.0,0.0,16.0,4.162162162162162,308.0,0.0,61.0,0.7432432432432432,55.0,0.0,13.0,2.324324324324324,172.0,0.0,16.0,5.878378378378378,435.0,0.0,33.0,10.367088607594937,819,1,35,4.531645569620253,358,0,30,5.8354430379746836,461,0,25,6.185714285714286,433.0,1.0,18.0,2.8714285714285714,201.0,0.0,16.0,3.3142857142857145,232.0,0.0,12.0,,216.5
35,3.08974358974359,241,0,15,1.794871794871795,140,0,7,1.294871794871795,101,0,9,2.08974358974359,163,0,20,2.0128205128205128,157,0,15,1.0769230769230769,84,0,7,2.2435897435897436,175,0,28,1.9315068493150684,141.0,0.0,11.0,1.1369863013698631,83.0,0.0,4.0,0.7945205479452054,58.0,0.0,7.0,1.1232876712328768,82.0,0.0,10.0,1.3150684931506849,96.0,0.0,11.0,0.6164383561643836,45.0,0.0,5.0,1.1917808219178083,87.0,0.0,21.0,6.461538461538462,504,1,57,3.08974358974359,241,0,15,3.371794871794872,263,0,49,3.111111111111111,224.0,1.0,12.0,1.5694444444444444,113.0,0.0,8.0,1.5416666666666667,111.0,0.0,10.0,,112.0
36,2.63768115942029,182,0,10,1.5072463768115942,104,0,8,1.1304347826086956,78,0,8,1.608695652173913,111,0,13,1.4927536231884058,103,0,10,1.144927536231884,79,0,9,1.8840579710144927,130,0,15,2.0757575757575757,137.0,0.0,8.0,1.0909090909090908,72.0,0.0,6.0,0.9848484848484849,65.0,0.0,6.0,1.4393939393939394,95.0,0.0,12.0,1.196969696969697,79.0,0.0,8.0,0.8787878787878788,58.0,0.0,7.0,1.378787878787879,91.0,0.0,10.0,6.260869565217392,432,1,20,2.63768115942029,182,0,10,3.6231884057971016,250,0,15,3.2153846153846155,209.0,1.0,7.0,1.6615384615384616,108.0,0.0,6.0,1.5538461538461539,101.0,0.0,7.0,,104.5
37,4.059701492537314,272,0,42,2.208955223880597,148,0,13,1.8507462686567164,124,0,29,3.4029850746268657,228,0,68,2.7611940298507465,185,0,42,1.2985074626865671,87,0,13,2.343283582089552,157,0,28,2.227272727272727,147.0,0.0,13.0,1.303030303030303,86.0,0.0,6.0,0.9242424242424242,61.0,0.0,10.0,1.6666666666666667,110.0,0.0,24.0,1.393939393939394,92.0,0.0,11.0,0.8333333333333334,55.0,0.0,7.0,1.5,99.0,0.0,13.0,7.447761194029851,499,1,42,4.059701492537314,272,0,42,3.388059701492537,227,0,13,3.253968253968254,205.0,1.0,9.0,1.6666666666666667,105.0,0.0,8.0,1.5873015873015872,100.0,0.0,5.0,,102.5
38,2.878787878787879,190,0,11,1.5909090909090908,105,0,8,1.2878787878787878,85,0,8,2.0757575757575757,137,0,17,1.9242424242424243,127,0,11,0.9545454545454546,63,0,8,1.7727272727272727,117,0,17,1.9242424242424243,127.0,0.0,10.0,0.9848484848484849,65.0,0.0,5.0,0.9393939393939394,62.0,0.0,6.0,1.5909090909090908,105.0,0.0,14.0,1.106060606060606,73.0,0.0,10.0,0.8181818181818182,54.0,0.0,6.0,1.5757575757575757,104.0,0.0,17.0,5.621212121212121,371,1,23,2.878787878787879,190,0,11,2.742424242424242,181,0,15,3.4126984126984126,215.0,1.0,12.0,1.7301587301587302,109.0,0.0,7.0,1.6825396825396826,106.0,0.0,9.0,,107.5
39,3.123076923076923,203,0,16,1.8153846153846154,118,0,8,1.3076923076923077,85,0,12,2.6,169,0,28,1.4307692307692308,93,0,16,1.6923076923076923,110,0,10,3.1384615384615384,204,0,16,2.2,143.0,0.0,10.0,1.1538461538461537,75.0,0.0,4.0,1.0461538461538462,68.0,0.0,8.0,2.123076923076923,138.0,0.0,22.0,1.0,65.0,0.0,10.0,1.2,78.0,0.0,8.0,2.2,143.0,0.0,15.0,6.7846153846153845,441,1,20,3.123076923076923,203,0,16,3.6615384615384614,238,0,14,3.8360655737704916,234.0,1.0,9.0,1.8688524590163935,114.0,0.0,9.0,1.9672131147540983,120.0,0.0,8.0,,117.0
40,3.1904761904761907,201,0,22,1.9523809523809523,123,0,8,1.2380952380952381,78,0,15,1.9841269841269842,125,0,20,1.746031746031746,110,0,13,1.4444444444444444,91,0,9,2.126984126984127,134,0,14,2.2950819672131146,140.0,0.0,14.0,1.2950819672131149,79.0,0.0,5.0,1.0,61.0,0.0,9.0,1.6885245901639345,103.0,0.0,19.0,1.1311475409836065,69.0,0.0,10.0,1.1639344262295082,71.0,0.0,6.0,1.6557377049180328,101.0,0.0,11.0,6.015873015873016,379,1,25,3.1904761904761907,201,0,22,2.8253968253968256,178,0,12,3.7586206896551726,218.0,1.0,11.0,1.9310344827586208,112.0,0.0,9.0,1.8275862068965518,106.0,0.0,8.0,,109.0
41,3.2950819672131146,201,0,17,1.8032786885245902,110,0,10,1.4918032786885247,91,0,13,2.721311475409836,166,0,26,2.0,122,0,15,1.2950819672131149,79,0,13,2.8852459016393444,176,0,29,2.3934426229508197,146.0,0.0,13.0,1.180327868852459,72.0,0.0,8.0,1.2131147540983607,74.0,0.0,12.0,2.2950819672131146,140.0,0.0,26.0,1.2459016393442623,76.0,0.0,13.0,1.1475409836065573,70.0,0.0,13.0,2.442622950819672,149.0,0.0,25.0,6.672131147540983,407,1,26,3.2950819672131146,201,0,17,3.377049180327869,206,0,13,4.068965517241379,236.0,1.0,14.0,1.9482758620689655,113.0,0.0,11.0,2.1206896551724137,123.0,0.0,7.0,,118.0
42,1.8541666666666667,89,0,11,1.375,66,0,9,0.4791666666666667,23,0,4,0.6041666666666666,29,0,5,1.4166666666666667,68,0,11,0.4375,21,0,3,0.6458333333333334,31,0,5,1.2708333333333333,61.0,0.0,7.0,0.9583333333333334,46.0,0.0,6.0,0.3125,15.0,0.0,2.0,0.375,18.0,0.0,3.0,1.0,48.0,0.0,7.0,0.2708333333333333,13.0,0.0,2.0,0.375,18.0,0.0,3.0,3.9791666666666665,191,1,11,1.8541666666666667,89,0,11,2.125,102,0,7,2.255813953488372,97.0,1.0,5.0,1.1395348837209303,49.0,0.0,4.0,1.1162790697674418,48.0,0.0,5.0,,48.5
43,3.0,144,0,19,1.7916666666666667,86,0,8,1.2083333333333333,58,0,15,2.2291666666666665,107,0,35,1.5,72,0,9,1.5,72,0,16,2.75,132,0,39,1.6382978723404256,77.0,0.0,10.0,1.0425531914893618,49.0,0.0,4.0,0.5957446808510638,28.0,0.0,7.0,1.0851063829787233,51.0,0.0,17.0,0.8297872340425532,39.0,0.0,4.0,0.8085106382978723,38.0,0.0,8.0,1.3617021276595744,64.0,0.0,13.0,6.291666666666667,302,1,29,3.0,144,0,19,3.2916666666666665,158,0,11,2.8666666666666667,129.0,1.0,10.0,1.4,63.0,0.0,8.0,1.4666666666666666,66.0,0.0,5.0,,64.5
44,3.4782608695652173,160,0,18,2.0869565217391304,96,0,9,1.391304347826087,64,0,10,2.1739130434782608,100,0,20,2.4347826086956523,112,0,17,1.0434782608695652,48,0,11,2.369565217391304,109,0,20,1.7555555555555555,79.0,0.0,8.0,1.0222222222222221,46.0,0.0,4.0,0.7333333333333333,33.0,0.0,7.0,1.1777777777777778,53.0,0.0,14.0,1.288888888888889,58.0,0.0,8.0,0.4666666666666667,21.0,0.0,4.0,0.9777777777777777,44.0,0.0,10.0,7.217391304347826,332,1,27,3.4782608695652173,160,0,18,3.739130434782609,172,0,15,2.8666666666666667,129.0,1.0,8.0,1.488888888888889,67.0,0.0,5.0,1.3777777777777778,62.0,0.0,7.0,,64.5
45,4.444444444444445,160,0,17,1.5,54,0,5,2.9444444444444446,106,0,15,5.777777777777778,208,0,40,1.8333333333333333,66,0,17,2.611111111111111,94,0,11,6.138888888888889,221,0,24,3.388888888888889,122.0,0.0,14.0,1.0555555555555556,38.0,0.0,4.0,2.3333333333333335,84.0,0.0,12.0,4.611111111111111,166.0,0.0,38.0,1.1666666666666667,42.0,0.0,10.0,2.2222222222222223,80.0,0.0,10.0,4.638888888888889,167.0,0.0,22.0,9.694444444444445,349,1,23,4.444444444444445,160,0,17,5.25,189,0,14,5.828571428571428,204.0,1.0,14.0,2.914285714285714,102.0,0.0,12.0,2.914285714285714,102.0,0.0,9.0,,102.0
46,2.4838709677419355,77,0,16,1.935483870967742,60,0,10,0.5483870967741935,17,0,6,0.6451612903225806,20,0,8,2.096774193548387,65,0,16,0.3870967741935484,12,0,2,0.6451612903225806,20,0,7,1.4516129032258065,45.0,0.0,12.0,1.064516129032258,33.0,0.0,6.0,0.3870967741935484,12.0,0.0,6.0,0.4838709677419355,15.0,0.0,8.0,1.1612903225806452,36.0,0.0,12.0,0.2903225806451613,9.0,0.0,2.0,0.4838709677419355,15.0,0.0,5.0,4.967741935483871,154,1,16,2.4838709677419355,77,0,16,2.4838709677419355,77,0,6,2.2666666666666666,68.0,1.0,7.0,1.2,36.0,0.0,7.0,1.0666666666666667,32.0,0.0,4.0,,34.0
47,1.9615384615384615,51,0,7,1.4615384615384615,38,0,6,0.5,13,0,4,0.5384615384615384,14,0,4,1.4615384615384615,38,0,7,0.5,13,0,3,0.7307692307692307,19,0,6,1.3076923076923077,34.0,0.0,6.0,0.8846153846153846,23.0,0.0,4.0,0.4230769230769231,11.0,0.0,4.0,0.46153846153846156,12.0,0.0,4.0,0.9230769230769231,24.0,0.0,5.0,0.38461538461538464,10.0,0.0,3.0,0.46153846153846156,12.0,0.0,3.0,4.3076923076923075,112,1,9,1.9615384615384615,51,0,7,2.3461538461538463,61,0,9,2.269230769230769,59.0,1.0,6.0,1.1538461538461537,30.0,0.0,5.0,1.1153846153846154,29.0,0.0,4.0,,29.5
48,3.0,78,0,10,1.6923076923076923,44,0,8,1.3076923076923077,34,0,8,2.076923076923077,54,0,15,1.7307692307692308,45,0,8,1.2692307692307692,33,0,5,2.076923076923077,54,0,8,2.076923076923077,54.0,0.0,9.0,1.0,26.0,0.0,3.0,1.0769230769230769,28.0,0.0,7.0,1.8076923076923077,47.0,0.0,14.0,0.9615384615384616,25.0,0.0,5.0,1.1153846153846154,29.0,0.0,5.0,1.8076923076923077,47.0,0.0,8.0,6.3076923076923075,164,1,14,3.0,78,0,10,3.3076923076923075,86,0,11,3.9583333333333335,95.0,1.0,11.0,2.125,51.0,0.0,9.0,1.8333333333333333,44.0,0.0,8.0,,47.5
49,2.0,48,0,10,1.6666666666666667,40,0,7,0.3333333333333333,8,0,3,0.375,9,0,4,1.7916666666666667,43,0,10,0.20833333333333334,5,0,1,0.20833333333333334,5,0,1,1.1666666666666667,28.0,0.0,4.0,1.0,24.0,0.0,3.0,0.16666666666666666,4.0,0.0,1.0,0.16666666666666666,4.0,0.0,1.0,1.0,24.0,0.0,4.0,0.16666666666666666,4.0,0.0,1.0,0.16666666666666666,4.0,0.0,1.0,3.8333333333333335,92,1,10,2.0,48,0,10,1.8333333333333333,44,0,7,1.7916666666666667,43.0,1.0,4.0,0.9166666666666666,22.0,0.0,3.0,0.875,21.0,0.0,4.0,,21.5
50,3.590909090909091,79,0,29,2.090909090909091,46,0,13,1.5,33,0,16,2.5,55,0,31,2.1818181818181817,48,0,29,1.4090909090909092,31,0,11,2.1363636363636362,47,0,11,2.1363636363636362,47.0,0.0,13.0,1.2272727272727273,27.0,0.0,4.0,0.9090909090909091,20.0,0.0,9.0,1.6818181818181819,37.0,0.0,22.0,1.0454545454545454,23.0,0.0,13.0,1.0909090909090908,24.0,0.0,8.0,1.6818181818181819,37.0,0.0,8.0,6.363636363636363,140,2,29,3.590909090909091,79,0,29,2.772727272727273,61,0,7,3.3636363636363638,74.0,1.0,10.0,1.7272727272727273,38.0,0.0,10.0,1.6363636363636365,36.0,0.0,5.0,,37.0
51,2.772727272727273,61,0,11,1.5,33,0,5,1.2727272727272727,28,0,8,2.1363636363636362,47,0,17,1.4545454545454546,32,0,11,1.3181818181818181,29,0,6,2.409090909090909,53,0,11,2.1363636363636362,47.0,0.0,10.0,1.0454545454545454,23.0,0.0,3.0,1.0909090909090908,24.0,0.0,8.0,1.8636363636363635,41.0,0.0,16.0,0.8636363636363636,19.0,0.0,6.0,1.2727272727272727,28.0,0.0,6.0,2.272727272727273,50.0,0.0,11.0,6.318181818181818,139,1,19,2.772727272727273,61,0,11,3.5454545454545454,78,0,13,4.157894736842105,79.0,1.0,8.0,1.9473684210526316,37.0,0.0,7.0,2.210526315789474,42.0,0.0,5.0,,39.5
52,3.5714285714285716,75,0,28,1.7142857142857142,36,0,8,1.8571428571428572,39,0,20,3.6666666666666665,77,0,45,2.380952380952381,50,0,28,1.1904761904761905,25,0,10,2.0476190476190474,43,0,12,1.7142857142857142,36.0,0.0,12.0,0.9523809523809523,20.0,0.0,6.0,0.7619047619047619,16.0,0.0,6.0,1.4761904761904763,31.0,0.0,15.0,0.9523809523809523,20.0,0.0,12.0,0.7619047619047619,16.0,0.0,6.0,1.3333333333333333,28.0,0.0,6.0,5.666666666666667,119,1,28,3.5714285714285716,75,0,28,2.0952380952380953,44,0,6,3.2222222222222223,58.0,1.0,7.0,1.7222222222222223,31.0,0.0,7.0,1.5,27.0,0.0,6.0,,29.0
53,3.5714285714285716,75,0,18,1.5238095238095237,32,0,4,2.0476190476190474,43,0,14,4.285714285714286,90,0,44,1.5238095238095237,32,0,12,2.0476190476190474,43,0,9,4.523809523809524,95,0,19,2.7142857142857144,57.0,0.0,15.0,1.0,21.0,0.0,3.0,1.7142857142857142,36.0,0.0,12.0,3.5714285714285716,75.0,0.0,38.0,0.9523809523809523,20.0,0.0,9.0,1.7619047619047619,37.0,0.0,6.0,3.619047619047619,76.0,0.0,15.0,7.333333333333333,154,1,20,3.5714285714285716,75,0,18,3.761904761904762,79,0,10,5.5,110.0,1.0,14.0,2.45,49.0,0.0,12.0,3.05,61.0,0.0,7.0,,55.0
54,4.7,94,0,19,2.25,45,0,8,2.45,49,0,11,3.85,77,0,20,2.3,46,0,12,2.4,48,0,10,4.85,97,0,19,2.9473684210526314,56.0,0.0,10.0,1.1578947368421053,22.0,0.0,4.0,1.7894736842105263,34.0,0.0,8.0,2.8947368421052633,55.0,0.0,14.0,1.263157894736842,24.0,0.0,10.0,1.6842105263157894,32.0,0.0,8.0,2.8421052631578947,54.0,0.0,15.0,9.7,194,2,24,4.7,94,0,19,5.0,100,0,18,3.85,77.0,1.0,8.0,1.9,38.0,0.0,8.0,1.95,39.0,0.0,4.0,,38.5
55,2.65,53,0,8,1.6,32,0,5,1.05,21,0,5,1.6,32,0,10,1.8,36,0,8,0.85,17,0,3,1.8,36,0,8,2.15,43.0,0.0,8.0,1.1,22.0,0.0,3.0,1.05,21.0,0.0,5.0,1.6,32.0,0.0,10.0,1.3,26.0,0.0,8.0,0.85,17.0,0.0,3.0,1.45,29.0,0.0,6.0,5.8,116,3,13,2.65,53,0,8,3.15,63,0,7,3.6842105263157894,70.0,1.0,7.0,2.1052631578947367,40.0,0.0,7.0,1.5789473684210527,30.0,0.0,5.0,,35.0
56,1.875,30,0,7,1.3125,21,0,3,0.5625,9,0,4,0.625,10,0,5,1.3125,21,0,7,0.5625,9,0,3,0.625,10,0,3,1.4375,23.0,0.0,5.0,1.0,16.0,0.0,3.0,0.4375,7.0,0.0,3.0,0.5,8.0,0.0,4.0,1.0,16.0,0.0,5.0,0.4375,7.0,0.0,3.0,0.5,8.0,0.0,3.0,3.8125,61,1,7,1.875,30,0,7,1.9375,31,0,5,2.625,42.0,1.0,4.0,1.3125,21.0,0.0,4.0,1.3125,21.0,0.0,3.0,,21.0
57,3.8,57,0,12,1.9333333333333333,29,0,7,1.8666666666666667,28,0,9,3.8,57,0,21,2.2,33,0,11,1.6,24,0,9,4.4,66,0,20,2.4,36.0,0.0,9.0,1.1333333333333333,17.0,0.0,5.0,1.2666666666666666,19.0,0.0,7.0,2.2666666666666666,34.0,0.0,15.0,1.2,18.0,0.0,8.0,1.2,18.0,0.0,7.0,2.066666666666667,31.0,0.0,10.0,7.933333333333334,119,1,17,3.8,57,0,12,4.133333333333334,62,0,11,3.8,57.0,1.0,10.0,2.0,30.0,0.0,9.0,1.8,27.0,0.0,5.0,,28.5
58,1.9333333333333333,29,0,6,1.2,18,0,5,0.7333333333333333,11,0,5,1.0,15,0,7,1.2,18,0,6,0.7333333333333333,11,0,5,1.0,15,0,5,1.6666666666666667,25.0,0.0,5.0,1.0,15.0,0.0,3.0,0.6666666666666666,10.0,0.0,4.0,0.9333333333333333,14.0,0.0,6.0,1.0,15.0,0.0,5.0,0.6666666666666666,10.0,0.0,4.0,0.9333333333333333,14.0,0.0,4.0,3.933333333333333,59,1,8,1.9333333333333333,29,0,6,2.0,30,0,4,2.857142857142857,40.0,1.0,4.0,1.4285714285714286,20.0,0.0,4.0,1.4285714285714286,20.0,0.0,4.0,,20.0
59,3.5714285714285716,50,0,13,2.0714285714285716,29,0,7,1.5,21,0,6,3.0,42,0,16,1.7142857142857142,24,0,8,1.8571428571428572,26,0,5,3.2142857142857144,45,0,8,2.5,35.0,0.0,9.0,1.2142857142857142,17.0,0.0,3.0,1.2857142857142858,18.0,0.0,6.0,2.5,35.0,0.0,16.0,1.0714285714285714,15.0,0.0,5.0,1.4285714285714286,20.0,0.0,5.0,2.2142857142857144,31.0,0.0,7.0,8.857142857142858,124,2,22,3.5714285714285716,50,0,13,5.285714285714286,74,0,12,4.769230769230769,62.0,1.0,9.0,2.3846153846153846,31.0,0.0,8.0,2.3846153846153846,31.0,0.0,8.0,,31.0
60,1.4285714285714286,20,0,5,1.0714285714285714,15,0,3,0.35714285714285715,5,0,3,0.42857142857142855,6,0,4,1.0714285714285714,15,0,4,0.35714285714285715,5,0,3,0.42857142857142855,6,0,3,1.2142857142857142,17.0,0.0,5.0,0.8571428571428571,12.0,0.0,3.0,0.35714285714285715,5.0,0.0,3.0,0.42857142857142855,6.0,0.0,4.0,0.8571428571428571,12.0,0.0,4.0,0.35714285714285715,5.0,0.0,3.0,0.42857142857142855,6.0,0.0,3.0,3.0,42,1,6,1.4285714285714286,20,0,5,1.5714285714285714,22,0,5,1.8571428571428572,26.0,1.0,4.0,0.9285714285714286,13.0,0.0,4.0,0.9285714285714286,13.0,0.0,3.0,,13.0
61,2.769230769230769,36,0,11,1.6153846153846154,21,0,4,1.1538461538461537,15,0,7,1.4615384615384615,19,0,9,1.8461538461538463,24,0,9,0.9230769230769231,12,0,3,1.4615384615384615,19,0,6,1.9230769230769231,25.0,0.0,7.0,1.0769230769230769,14.0,0.0,3.0,0.8461538461538461,11.0,0.0,5.0,1.1538461538461537,15.0,0.0,7.0,1.1538461538461537,15.0,0.0,6.0,0.7692307692307693,10.0,0.0,2.0,1.1538461538461537,15.0,0.0,4.0,5.153846153846154,67,1,12,2.769230769230769,36,0,11,2.3846153846153846,31,0,6,2.923076923076923,38.0,1.0,5.0,1.4615384615384615,19.0,0.0,4.0,1.4615384615384615,19.0,0.0,4.0,,19.0
62,1.8,18,0,6,1.4,14,0,4,0.4,4,0,3,0.5,5,0,4,1.4,14,0,6,0.4,4,0,1,0.4,4,0,1,1.3,13.0,0.0,6.0,1.0,10.0,0.0,3.0,0.3,3.0,0.0,3.0,0.4,4.0,0.0,4.0,1.0,10.0,0.0,6.0,0.3,3.0,0.0,1.0,0.3,3.0,0.0,1.0,4.6,46,1,11,1.8,18,0,6,2.8,28,0,7,1.7,17.0,1.0,4.0,1.0,10.0,0.0,4.0,0.7,7.0,0.0,2.0,,8.5
63,1.4,14,0,6,0.9,9,0,3,0.5,5,0,4,0.5,5,0,4,0.9,9,0,6,0.5,5,0,3,0.5,5,0,3,1.4,14.0,0.0,6.0,0.9,9.0,0.0,3.0,0.5,5.0,0.0,4.0,0.5,5.0,0.0,4.0,0.9,9.0,0.0,6.0,0.5,5.0,0.0,3.0,0.5,5.0,0.0,3.0,2.9,29,1,6,1.4,14,0,6,1.5,15,0,3,3.142857142857143,22.0,2.0,5.0,1.5714285714285714,11.0,0.0,5.0,1.5714285714285714,11.0,0.0,2.0,,11.0
64,2.3,23,0,7,1.4,14,0,5,0.9,9,0,2,1.8,18,0,7,1.4,14,0,7,0.9,9,0,2,1.8,18,0,6,2.3,23.0,0.0,7.0,1.4,14.0,0.0,5.0,0.9,9.0,0.0,2.0,1.8,18.0,0.0,7.0,1.4,14.0,0.0,7.0,0.9,9.0,0.0,2.0,1.8,18.0,0.0,6.0,5.2,52,2,9,2.3,23,0,7,2.9,29,0,7,4.6,46.0,2.0,7.0,2.3,23.0,0.0,7.0,2.3,23.0,0.0,7.0,,23.0
65,2.8,28,0,18,2.5,25,0,16,0.3,3,0,2,0.3,3,0,2,2.7,27,0,18,0.1,1,0,1,0.2,2,0,2,1.1,11.0,0.0,6.0,0.9,9.0,0.0,5.0,0.2,2.0,0.0,1.0,0.2,2.0,0.0,1.0,1.0,10.0,0.0,6.0,0.1,1.0,0.0,1.0,0.1,1.0,0.0,1.0,5.5,55,1,18,2.8,28,0,18,2.7,27,0,6,1.8,18.0,1.0,4.0,0.9,9.0,0.0,4.0,0.9,9.0,0.0,3.0,,9.0
